,pcstrip,Year,Number_of_Patients,HB,oseast1m,osnrth1m,lsoa11,msoa11,ru11ind,rgn,laua,imd,depression_perc,alzheimers_perc,blood pressure_perc,hypertension_perc,diabeties_perc,cardiovascular disease_perc,insomnia_perc,addiction_perc,social anxiety_perc,loneliness_perc,depression_zscore,alzheimers_zscore,blood pressure_zscore,hypertension_zscore,diabeties_zscore,cardiovascular disease_zscore,insomnia_zscore,addiction_zscore,social anxiety_zscore,loneliness_zscore,loneills
347,SA115AL,2018,9542.0,7A3,288359.0,206594.0,W01000926,W02000201,D1,W99999999,W06000012,-13,7.206787525877601,0.011246909872030546,9.160859432395393,9.229863500992959,1.2469891186093713,4.746086734224945,0.10656732124457302,0.0,0.004360885145413974,22.547541110821484,0.25818658817481976,-0.7068087884528208,0.41231019744717895,0.4126579312068593,-0.27355994479423273,-0.333688760575754,-0.9710526724445211,-0.16523956233555795,-0.4910755330533951,-0.11637838489126641,-1.663332036904616
348,SA11HW,2018,8293.0,7A3,265205.0,194574.0,W01000742,W02000183,C1,W99999999,W06000011,33,8.12700768009313,0.007059797785673021,8.511773767404073,8.550910203186715,1.5998613335569907,5.71272994006295,0.47315719012421387,0.0,0.005425596018160615,24.470726144809678,0.6039816947296293,-0.7357590004933958,0.1966847850560064,0.18862569492760226,0.2391592253955788,0.11302583405198685,-0.02476917012368081,-0.16523956233555795,-0.4762061973818341,0.09826249106087903,-0.6093665406772372
349,SA11NE,2018,6616.0,7A3,265732.0,193801.0,W01001955,W02000192,C1,W99999999,W06000011,27,7.452666240276926,0.013399764974243784,8.605517583519209,8.662806061771603,1.9916346502328142,6.484563965815138,0.37516640914931065,0.37484150519906406,0.020677300642363734,25.355078597419098,0.35058149591051846,-0.6919236813870756,0.22782635865587755,0.22554764450816628,0.8084012379987976,0.46971330865631117,-0.27771412929419736,-0.1263255682785501,-0.26320685509490765,0.19696239862249296,-0.7830410936360459
350,SA127BJ,2018,29150.0,7A3,274790.0,191247.0,W01000883,W02000214,C1,W99999999,W06000012,-17,8.213760368008098,0.006813278000889344,7.91857626895979,7.979779533560968,1.85923772460378,5.349154536412215,0.38358663832072737,0.0,0.03160682842115982,23.792332078906682,0.6365811274023966,-0.7374634688464016,-0.0003746512098842876,0.00017137629132975266,0.6160300651812461,-0.05499318069674312,-0.25597887519395834,-0.16523956233555795,-0.11056934435424229,0.022548977294501407,-0.6324987470364338
351,SA129BA,2018,5791.0,7A3,278150.0,192101.0,W01000899,W02000212,D1,W99999999,W06000012,61,7.6923139810720045,0.006021628887327143,8.868644949931314,8.910895898546434,1.9884504821242832,7.130577380854987,0.42675716091499516,0.0020144638504462037,0.2607280607096593,26.15703099625048,0.44063496375104616,-0.7429370289581626,0.31523692702018125,0.30740912321429437,0.8037746792582825,0.768255334380714,-0.14454220772037596,-0.16503043172110612,3.0892481831878884,0.2864658849303782,2.784782601753584
352,SA129PY,2018,4212.333333333333,7A3,278370.0,192355.0,W01000900,W02000212,D1,W99999999,W06000012,54,7.169314694156018,0.0018774691809077958,7.686246022681014,7.78889715285785,2.0558213875321703,6.644971070938439,0.28753458316656166,0.0,0.124326691764685,23.94841635783195,0.24410526015921924,-0.7715902629190468,-0.07755445638317172,-0.06281352525256345,0.9016638109395502,0.5438422059658874,-0.5039193745704983,-0.16523956233555795,1.1843200070802333,0.039969072479728356,-0.07513745783821402
353,SA132BN,2018,11009.0,7A3,277660.0,188509.0,W01000967,W02000217,C1,W99999999,W06000012,105,8.350571509437124,0.018478297788865557,8.698248393728328,8.808843955797041,1.5914164374598496,6.240378909982909,0.4472531570693121,0.0,0.04445305175018896,25.4569422675351,0.6879912416143213,-0.6568100759220212,0.25863141301334236,0.2737353417853489,0.22688889087828598,0.35686812692694553,-0.09163560917269671,-0.16523956233555795,0.06883598687752115,0.20833109533913638,0.11687732284691554
354,SA133DP,2018,2753.0,7A3,287479.0,198934.0,W01000924,W02000209,D1,W99999999,W06000012,28,5.7260586188768485,0.10983800261808156,10.094035855321504,10.128755298213251,1.7345251944319695,6.94311167179476,0.24639901411649293,0.0,0.034034193841588366,24.8886878000514,-0.29823331615949444,-0.025137750887367895,0.7223101895589333,0.7092626316406314,0.43482422841267504,0.6816218508744165,-0.6101031882956942,-0.16523956233555795,-0.07666970816401392,0.14490992966404498,-0.466120894201497
355,SA133EF,2018,0.0,7A3,285948.0,196086.0,W01000920,W02000209,C1,W99999999,W06000012,116,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,1.5625,-2.4499391239306343,-0.784571317585345,-2.6309153727774146,-2.632893165401615,-2.085420440027692,-1.8049189402868415,-1.2461363737166191,-0.16523956233555795,-0.5519779495798715,-2.4584554738429465,-7.830757492549644
356,SA13SR,2018,0.0,7A3,265163.0,192528.0,W01001957,W02000192,C1,W99999999,W06000011,-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4499391239306343,-0.784571317585345,-2.6309153727774146,-2.632893165401615,-2.085420440027692,-2.52699669337128,-1.2461363737166191,-0.16523956233555795,-0.5519779495798715,-2.6328413819839547,-7.830757492549644
357,SA146DP,2018,7375.0,7A2,254451.0,211551.0,W01000698,W02000156,C1,W99999999,W06000010,20,5.840213495968922,0.050178873601290884,9.44386847365635,9.509347297994138,1.92162133583672,7.34427603184155,0.6801487262573954,0.0,0.02402816743074795,25.345785761500014,-0.25533684436742,-0.43762836484048123,0.5063254322977904,0.5048783832590125,0.7066727171949355,0.8670118410953077,0.5095409469602884,-0.16523956233555795,-0.21640995995413018,0.1959252532586819,-0.06019540127828854
358,SA147RP,2018,8438.0,7A2,258555.0,213576.0,W01000713,W02000156,C1,W99999999,W06000010,-40,5.923220298116926,0.1322117080246319,8.757471419887159,8.841002613304596,2.089543486557709,6.939336826619344,0.7091674381892468,0.0005447157128694534,0.008064732459063991,24.635027086525323,-0.2241450193872203,0.12955682195757942,0.2783052251575712,0.2843466400593758,0.950661623453634,0.6798773825720124,0.5844473497030426,-0.16518301293075788,-0.439349049937094,0.11659962317576263,0.16967372946492565
359,SA148TU,2018,4637.0,7A2,256066.0,201943.0,W01000692,W02000160,C1,W99999999,W06000010,-70,6.352063158547642,0.0010005503026664665,10.19562389565005,10.434551224426617,1.8554849088692573,7.242211831514459,0.22747433002451334,0.0,0.003852981085879891,26.112786003685155,-0.06299688332588313,-0.7776533887546759,0.7560576042243713,0.8101652201044074,0.6105772681409201,0.8198449364920786,-0.65895373726914,-0.16523956233555795,-0.4981687225224556,0.2815278348764926,-1.3528470741033052
360,SA149BN,2018,10522.0,7A2,253279.0,200228.0,W01000708,W02000166,C1,W99999999,W06000010,125,7.250493230168285,0.10572120855598123,7.728076816767817,7.779851103649978,2.2006240082478574,5.6930991603430705,0.4469759654907274,0.00873152130025675,0.022830852766597645,23.485496197756156,0.2746100696678259,-0.05360177539091649,-0.06365832107761442,-0.06579842368383985,1.1120603125334143,0.10395386649267428,-0.09235112763096359,-0.16433310357025555,-0.2331311883189781,-0.011696049127694461,-0.3346055489271277
361,SA14DE,2018,6086.0,7A3,264743.0,192774.0,W01000747,W02000191,C1,W99999999,W06000011,123,6.5218404368159355,0.034113505195575336,9.6126085922405,9.666769506838776,1.8612442974787424,6.720035964103001,0.2072729525850795,0.0,0.0,25.01127666301711,0.0008010586779168507,-0.5487063136183032,0.5623806798853785,0.5568225296405638,0.6189455919237778,0.5785319271766333,-0.7110998324504253,-0.16523956233555795,-0.5519779495798715,0.1585917025896443,-1.4194000696656772
362,SA14DF,2018,0.0,7A3,264822.0,192828.0,W01000747,W02000191,C1,W99999999,W06000011,123,0.3385187935877305,0.0,1.7597653026709574,1.7597653026709574,0.43310749555069517,0.676636996730364,0.0,0.0,0.0,3.2080285885397477,-2.3227324530451603,-0.784571317585345,-2.0463236315545115,-2.052228549208049,-1.456120352587532,-2.214302599129447,-1.2461363737166191,-0.16523956233555795,-0.5519779495798715,-2.274802995580869,-7.1228862054706035
363,SA14HF,2018,4350.0,7A3,264933.0,193009.0,W01000745,W02000192,C1,W99999999,W06000011,100,6.499590166345634,0.12678184947910137,7.848227412276486,7.919997295214516,1.9388038779445322,6.558999815144305,0.39742075946348643,0.0,0.010943432991260132,23.441593763591573,-0.007560021671068095,0.09201410683523703,-0.023744449761494195,-0.019554794256496495,0.7316387484042126,0.5041123299891348,-0.22026866681719906,-0.16523956233555795,-0.3991462440798543,-0.016595867272585066,-0.7197551823249388
364,SA152TJ,2018,7446.0,7A2,250307.0,200090.0,W01000654,W02000164,C1,W99999999,W06000010,31,7.840766559701113,0.021446783838372483,7.191895343263563,7.323424325088768,1.712151739631841,4.199687344087597,0.516686252137746,0.016565414725660574,0.03741656274785318,21.6307284192111,0.4964196311594126,-0.6362855953730722,-0.24177710812925465,-0.21640423446522603,0.4023158622294551,-0.5861961806826878,0.08759300011520828,-0.16351983161938793,-0.029432866764471075,-0.21870108173714115,-0.4616298969475363
365,SA153AE,2018,8027.0,7A2,250294.0,200280.0,W01000654,W02000164,C1,W99999999,W06000010,31,7.117041312040251,0.012985303487800075,7.67203543342613,7.746912507247894,1.6994338732259027,6.25213036363802,0.4015619854513033,0.04193306378672384,0.028724947548132818,23.271998408877895,0.2244622653216292,-0.6947893194850602,-0.0822751956224938,-0.07666707611649157,0.38383695220474384,0.362298823407431,-0.20957886285826852,-0.1608863010975258,-0.15081656560778772,-0.03552389283945944,-1.0682758598435047
366,SA153BD,2018,14301.0,7A2,250507.0,200485.0,W01000653,W02000164,C1,W99999999,W06000010,89,7.401348499392682,0.021518140972279522,8.762034858345835,8.843638754568756,1.652002527814905,4.967413303626548,0.4227417215880973,0.05105506629338177,0.031386561294751085,23.359718014256654,0.33129760651087053,-0.6357922233031084,0.27982119346906836,0.28521647989146154,0.3149197662377985,-0.23140716573965991,-0.1549073168305278,-0.15993930470996306,-0.11364550890164893,-0.025733772490182195,-0.4477702673429161
367,SA153JH,2018,0.0,7A2,250604.0,200627.0,W01000653,W02000164,C1,W99999999,W06000010,89,7.397373264189702,0.046005479306829425,9.188403261102705,9.245000269984798,1.7809830367284927,6.4995182672035945,0.43399476312000657,0.021506099260509583,0.018296443379647087,25.42438117979393,0.32980381518898105,-0.4664837303672948,0.42146022146430995,0.41765256665268635,0.5023269258257267,0.4766241363974468,-0.12585968497665048,-0.16300691678482457,-0.2964569765425091,0.20469705063142227,-0.3043509268296115
368,SA155HU,2018,4254.0,7A2,250487.0,211063.0,W01000716,W02000157,F1,W99999999,W06000010,119,5.592873298234582,0.017442381234594965,8.947796676182708,9.052728354213244,1.7854243635710558,6.729183645402154,0.5409597555030301,0.0,0.0,23.718611798158665,-0.3482809400156466,-0.6639725314006288,0.3415310273754223,0.3542091642814516,0.5087801213928493,0.582759342958025,0.15025053030909138,-0.16523956233555795,-0.5519779495798715,0.014321279306243504,-1.225011288741162
369,SA155TR,2018,4166.0,7A2,247013.0,208388.0,W01000695,W02000153,E1,W99999999,W06000010,48,6.598896881202893,0.006509931087411252,9.527197912981446,9.739162238438045,2.0200269205767123,6.1188590273095125,0.253644519736163,0.0,0.029377133417745522,24.737099518350735,0.029756891991780398,-0.739560847012049,0.5340073634940977,0.5807097478085158,0.8496548722433899,0.30071017247197535,-0.5914002643583233,-0.16523956233555795,-0.14170839280355657,0.1279916191565855,-1.0274424267091906
370,SA15LF,2018,10538.0,7A3,265400.0,193146.0,W01001955,W02000192,C1,W99999999,W06000011,27,8.980045198872695,0.007593063959027254,6.959344078377467,7.005973320349462,1.9035838882363083,4.786882047377778,0.2380020704852659,0.0,0.011840695320632309,22.922079589280536,0.9245312918562999,-0.7320719320619172,-0.31903033539598813,-0.32115261514271326,0.680464518378834,-0.3148360322187789,-0.6317783351087585,-0.16523956233555795,-0.38661542928084325,-0.07457727596337319,-1.3123265820734904
371,SA160BN,2018,7274.0,7A2,244688.0,200852.0,W01000633,W02000162,D1,W99999999,W06000010,-33,6.232140559045437,0.07927690886698952,9.273523971290834,9.328067195016608,1.675228424918973,5.911121899778945,0.5167658296287708,0.0,0.03503477985516071,23.742600817255724,-0.10806071710873053,-0.23644094173547245,0.44973721050795207,0.44506191724549915,0.34866672104374535,0.20470866317310335,0.08779841459418179,-0.16523956233555795,-0.06269591519832815,0.016998621309861118,-0.03957680453840812
372,SA16TD,2018,5604.0,7A3,264980.0,194370.0,W01000864,W02000186,C1,W99999999,W06000011,49,9.470283895482247,0.0,4.750963727049319,4.760884907406099,1.420154519323203,3.8393425499351306,0.9572516316312465,0.011943446890109474,0.04532788656963491,20.45986095066804,1.1087504067657161,-0.784571317585345,-1.0526514114030545,-1.061957880278763,-0.0219526580806519,-0.7527222346329516,1.2248305118405984,-0.163999659030146,0.08105358784364439,-0.3493780652985138,0.4041056495557048
373,SA174UL,2018,8240.0,7A2,240425.0,206679.0,W01000671,W02000159,D1,W99999999,W06000010,65,6.37185767278986,0.08912898016565939,8.667825895406287,8.68812378616849,1.5502281469436825,6.50504379472515,0.42287706151958604,0.0,0.07718290435697435,23.627259442312425,-0.05555861311387771,-0.1683224994170399,0.24852509870004197,0.23390166006779772,0.16704279010744216,0.4791776471157643,-0.15455796199220556,-0.16523956233555795,0.5259283086977506,0.004125718643800532,0.21615133190686725
374,SA17HJ,2018,0.0,7A3,267956.0,195490.0,W01000738,W02000181,C1,W99999999,W06000011,102,0.7407407407407408,0.0,0.7407407407407408,0.7407407407407408,0.0,0.0,0.5291005291005291,0.0,0.0,2.0105820105820107,-2.1715877726800286,-0.784571317585345,-2.3848422636150044,-2.3884731070743346,-2.085420440027692,-2.52699669337128,0.11963814505886251,-0.16523956233555795,-0.5519779495798715,-2.408446393307271,-5.942211564196275
375,SA181EG,2018,7649.0,7A2,270100.0,212180.0,W01000928,W02000417,D1,W99999999,W06000012,13,5.769036334891819,0.0011938966687429686,8.50695750119274,8.616973911149906,2.1311640551720306,6.465035341519048,0.24680181524353564,0.013132302234995005,0.006588012610190769,23.243337656880076,-0.2820833939688115,-0.7763165680105103,0.19508482769441834,0.21042454365506935,1.0111358192072744,0.46068855015867877,-0.6090634321714956,-0.16387623857327596,-0.459972341844603,-0.038722632849151534,-2.080887430913627
376,SA182DA,2018,10393.0,7A2,262870.0,212873.0,W01000714,W02000154,C1,W99999999,W06000010,42,6.696323082575987,0.0037224555992418176,8.539494324515353,8.587909029395824,1.7068421810852337,5.786555691883672,0.4190215722589132,0.02322743952750305,0.04771849930368959,23.223601452326378,0.06636715697099,-0.7588337981000653,0.2058935180187237,0.20083408952869847,0.39460113622731047,0.14714291116845188,-0.16451018978262424,-0.1628282166569284,0.11443995038887382,-0.04092533105993771,-0.7045310076510558
377,SA182PJ,2018,9269.0,7A2,262945.0,212555.0,W01000626,W02000154,C1,W99999999,W06000010,22,6.700460957205265,0.0023313579537295715,7.874010819697393,7.9401146028923,1.7170631993474146,6.440076297671737,0.3550174616914171,0.0,0.06207857561579003,23.155063876761865,0.06792206401338273,-0.768452019675251,-0.015179235402528312,-0.012916745009907667,0.409452155321172,0.44915423316642145,-0.32972488623847634,-0.16523956233555795,0.314987160358676,-0.04857460296816204,-0.8934239888871343
378,SA18LH,2018,8809.0,7A3,267457.0,193082.0,W01000852,W02000188,C1,W99999999,W06000011,-50,6.850968602519091,0.06485470216228789,9.04270969452549,9.072769852865168,1.5197427077312178,6.2259170156351935,0.3530305490680344,0.0,0.021350380813888764,24.08728342998099,0.12447897271636059,-0.33615786681003673,0.37306100843227846,0.3608221990452353,0.12274780616202993,0.35018485513434194,-0.33485373129304985,-0.16523956233555795,-0.25380688064131807,0.05546760719178804,-0.6047568693183667
379,SA18QY,2018,13139.0,7A3,266863.0,193061.0,W01000850,W02000188,C1,W99999999,W06000011,-83,7.0958877629520325,0.024607582859510604,7.264230923507402,7.308539060460267,1.579134446707759,4.9155951083356495,0.3871640673834347,0.01498835275025804,0.016379328007815913,21.325916381448913,0.21651330470881952,-0.6144314390972619,-0.21774732259880233,-0.22131588175099157,0.2090433030424016,-0.2553538959953674,-0.2467444080410363,-0.1636835535644958,-0.32323066009786655,-0.2527202331083221,-1.3528926378428325
380,SA196HN,2018,9517.0,7A2,263106.0,222415.0,W01000676,W02000145,D1,W99999999,W06000010,-120,5.846573208374757,0.10143383043342051,8.428756650995675,8.535199972600324,1.5670854399976821,5.59041632611741,0.6126872613349685,0.006715519506850088,0.04875360340125457,22.26011155836541,-0.25294702773608546,-0.08324523923576216,0.169106607125785,0.18344183603465022,0.19153623827415642,0.056501072753149806,0.33540173385659,-0.1645423938455304,0.12889580941658974,-0.14845752955150082,0.14700471849045194
381,SA200HY,2018,5529.0,7A2,276796.0,234853.0,W01000679,W02000143,D2,W99999999,W06000010,-37,4.9440517954745395,0.11935472414725999,9.445642444650558,9.521563723681858,1.4597234374386419,6.135412600443566,0.5450645664651914,0.04070319555014929,0.013423251563436548,22.765874043201208,-0.5920914017341502,0.04066204155155286,0.5069147431512371,0.5089094015558562,0.0355405136740807,0.3083600712842352,0.16084633565829565,-0.16101397928840158,-0.36451406768520556,-0.0920109054095848,-0.40720166994205265
382,SA20GU,2018,7478.0,7A3,263997.0,192969.0,W01000869,W02000191,C1,W99999999,W06000011,107,7.388188632184517,0.09955159542068971,7.9015520132548165,7.985004670257535,1.7831312175488248,5.672349523001702,0.5093184687315051,0.0,0.05042544967949428,23.437544107144774,0.3263524663043141,-0.09625924545410403,-0.0060300867787576725,0.0018954993831227646,0.5054482072442193,0.09436484152706,0.06857443883497807,-0.16523956233555795,0.15224416072840313,-0.01704783720355095,0.28756775746115604
383,SA20LJ,2018,9334.0,7A3,263683.0,192902.0,W01000870,W02000191,C1,W99999999,W06000011,-46,6.078189122616263,0.027969204058214934,9.135018713656127,9.19662688486261,1.3413562103187244,5.922086517424201,0.35034322640338345,0.0,0.016907027369928322,22.916571165683397,-0.16591171409072408,-0.5911887733898714,0.40372594434290954,0.4016909420750645,-0.13644567253103543,0.20977573931564159,-0.34179055448116413,-0.16523956233555795,-0.31586101717435977,-0.07519205449227709,-1.1783006793966129
384,SA20YB,2018,0.0,7A3,263071.0,194105.0,W01000758,W02000184,C1,W99999999,W06000011,-85,5.984884379320757,0.0,8.280622849173678,8.280622849173678,1.2200983112748087,4.069409131182244,0.4832553709000659,0.0,0.0,20.038270041851558,-0.2009732409461573,-0.784571317585345,0.11989675112416243,0.09943976630306185,-0.31263197097900236,-0.6464016202030417,0.0012974036767521954,-0.16523956233555795,-0.5519779495798715,-0.39643055393720533,-1.6020249004671179
385,SA28PG,2018,9554.0,7A3,262926.0,192018.0,W01000861,W02000194,C1,W99999999,W06000011,120,14.88403481277471,0.0,1.9098745324837405,1.93755445592274,0.4470722140204146,0.8071404623019232,0.3615170750983118,0.0,0.09777219000659583,18.4373190201181,3.143098999035176,-0.784571317585345,-1.996457540947603,-1.9935639816775752,-1.4358297812066376,-2.153993063648075,-0.3129473441934529,-0.16523956233555795,0.8134702202141604,-0.5751078645383345,0.7002470134574056
386,SA29EA,2018,21442.0,7A3,262661.0,192695.0,W01000861,W02000194,C1,W99999999,W06000011,120,6.644659135082286,0.06710264075715,8.050420208029214,8.073511176024498,1.2697770774502635,5.621767877706034,0.45027144977924194,0.016763229083736036,0.02340757648699319,22.14385258588321,0.046953172016643493,-0.32061534068863456,0.043423733605009646,0.031099732540694418,-0.24044930912416118,0.07098955782631769,-0.08384444842591791,-0.1634992956151094,-0.22507689037967882,-0.16143284250884413,-0.7149830705520028
387,SA311AH,2018,7213.0,7A2,241469.0,220444.0,W01000641,W02000149,C2,W99999999,W06000010,-48,6.6582732782401175,0.0017703929676338938,9.943863112522848,10.04246532974488,1.752226996847118,5.57797185164777,0.6034538317654419,0.0,0.0653207251618893,24.636161681212965,0.052069017461180755,-0.7723306011318405,0.6724230000208518,0.6807897828203985,0.46054473872972057,0.05075011072860308,0.31156735431362126,-0.16523956233555795,0.36026575300982927,0.11672625186374751,0.4671217441376313
388,SA311DN,2018,0.0,7A2,241109.0,220695.0,W01000639,W02000148,C2,W99999999,W06000010,56,1.8941460626413853,0.0,0.0,0.0,0.0,0.0,0.0,19.22772625345164,0.0,21.12187231609302,-1.7381676673276045,-0.784571317585345,-2.6309153727774146,-2.632893165401615,-2.085420440027692,-2.52699669337128,-1.2461363737166191,1.8308777693330243,-0.5519779495798715,-0.2754929752765591,-5.122868704278032
389,SA311EX,2018,14475.0,7A2,241382.0,220403.0,W01000641,W02000149,C2,W99999999,W06000010,-48,6.111044906881192,0.026041797603981565,9.529436888780525,9.612547220584945,1.822660387547597,6.532580938507679,0.6360936035244794,0.00286706779678839,0.04940054600703792,24.743835922446664,-0.1535653539628932,-0.6045151005546572,0.5347511483379931,0.538930960242684,0.5628836254538141,0.49190338081742924,0.39582084890551783,-0.16494191904457284,0.13793075684866696,0.1287434488819444,0.14966019243474565
390,SA313AX,2018,3354.0,7A2,240760.0,219945.0,W01000641,W02000149,C2,W99999999,W06000010,-48,6.668321780543433,0.04602719956263928,9.034034928411778,9.076099923004556,1.3447201462052494,4.834322897927644,0.9168364285958628,0.0842606811423793,0.012717389338564429,22.970589056981762,0.055844986623313955,-0.46633355382596947,0.3701792624293203,0.36192101256113446,-0.1315579133274188,-0.29291220324632333,1.1205061888793244,-0.15649207946683807,-0.37437186347574025,-0.06916328071312342,0.5410746912952251
391,SA313BB,2018,3.0,7A2,239091.0,220161.0,W01000644,W02000147,C2,W99999999,W06000010,-60,1.3314500549394577,0.0,0.5319728128336437,0.5502476666348133,0.04274866682123812,0.11785375421739058,0.33853333118006357,0.0154320987654321,0.0,2.3962655725583955,-1.949614379345261,-0.784571317585345,-2.4541946973182203,-2.451329550257618,-2.0233071308725368,-2.47253296598705,-0.3722756004758052,-0.16363748628123662,-0.5519779495798715,-2.365401415252672,-6.273406283525137
392,SA31AY,2018,6377.0,7A3,246320.0,187691.0,W01000775,W02000197,F1,W99999999,W06000011,-91,4.804749459226118,0.05826116852563761,10.509088450937213,10.579622332192503,1.3536874022164886,6.200357448478534,0.3619242685129557,0.0,0.014028606067595449,23.358602079152238,-0.6444376429957547,-0.38174637577296366,0.8601901211621996,0.8580339097437579,-0.1185285960102572,0.33837301844807527,-0.31189625019647793,-0.16523956233555795,-0.3560599234165277,-0.025858318638412568,-1.001345844973524
393,SA327LG,2018,3777.0,7A2,249335.0,221261.0,W01000682,W02000146,E1,W99999999,W06000010,114,5.054389799444061,0.016057864435181674,9.683892983232246,9.73938814705279,1.7210565930857349,7.193749478579256,0.5245255946240367,0.0,0.0572879781412225,24.249167477221057,-0.5506292128602155,-0.67354525219006,0.5860612617155971,0.5807842902141858,0.4152545093661248,0.797449040865431,0.10782880337537773,-0.16523956233555795,0.24808354949113942,0.07353499701034884,-0.45271738430513053
394,SA334AA,2018,7158.0,7A2,228085.0,216417.0,W01000720,W02000418,E2,W99999999,W06000010,103,4.960378904644966,0.10174061659442694,9.415037929154309,9.45441519239088,1.8942815619846358,6.980006470944692,0.3873170446875542,0.023020302682127167,0.051495610444763806,23.801160093929283,-0.5859560933196845,-0.0811240816863409,0.4967479629697661,0.48675259684396766,0.6669483479506795,0.6986720356236543,-0.24634952560863244,-0.16284972047082877,0.16718960746764547,0.023534245401252627,-0.4223372167738735
395,SA340AJ,2018,7152.0,7A2,219934.0,216659.0,W01000735,W02000418,D2,W99999999,W06000010,-89,5.72329487013718,0.0,7.5850416200410375,7.735413256975584,1.888022144663306,5.836478526137771,0.788987492437618,0.0,0.015371250373447633,21.972196290351462,-0.2992718619743696,-0.784571317585345,-0.11117442710820542,-0.08046145013656693,0.6578534883416839,0.17021373867936823,0.7904879604826796,-0.16523956233555795,-0.337309078109835,-0.18059088345887614,-0.876365309658995
396,SA34AJ,2018,3714.0,7A3,261266.0,187985.0,W01000825,W02000198,C1,W99999999,W06000011,-126,6.08859263407118,0.12357948994511816,9.228869109583279,9.265756633566737,1.2949297218056781,6.475388700567624,0.8770297780906902,0.0,0.026695878294503535,24.125276958047024,-0.1620023416045673,0.06987259602136699,0.4349029236174982,0.4245014833091218,-0.20390281326615783,0.465473145511429,1.0177527309869467,-0.16523956233555795,-0.17915375329445546,0.059707950164764996,1.0057311530828548
397,SA35UA,2018,7676.0,7A3,261209.0,188796.0,W01000880,W02000196,C1,W99999999,W06000011,32,5.522456558438641,0.03717729416973539,9.993782074590776,10.080774780902962,1.6287515426658212,6.770837756973337,0.6744109311092374,0.019302504302017912,0.09038327610040407,24.733711368561757,-0.37474174282401085,-0.5275228968336168,0.6890060141938424,0.6934306405072334,0.28113635879807275,0.6020089476236559,0.4947298969304767,-0.16323568195604876,0.7102795381879669,0.12761347798674944,0.8329397540120005
398,SA389NS,2018,8037.0,7A2,230779.0,240993.0,W01000531,W02000125,D2,W99999999,W06000008,79,5.9463611663841185,0.04283226955772413,9.393118056433353,9.450535921443889,1.552020698271864,5.003639088867825,0.6761107335885789,0.024817329023426517,0.04642836207911519,22.696317207137426,-0.21544927525298532,-0.48842369595482554,0.4894662098053648,0.4854725651419411,0.16964734606446,-0.21466615222878613,0.49911762059649256,-0.16266316302882813,0.09642239844532595,-0.09977393390519945,0.21447644994712056
399,SA413SJ,2018,0.0,7A2,218182.0,233983.0,W01000561,W02000126,E2,W99999999,W06000009,-124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4499391239306343,-0.784571317585345,-2.6309153727774146,-2.632893165401615,-2.085420440027692,-2.52699669337128,-1.2461363737166191,-0.16523956233555795,-0.5519779495798715,-2.6328413819839547,-7.830757492549644
400,SA420TJ,2018,7098.0,7A2,205728.0,239257.0,W01000597,W02000127,D2,W99999999,W06000009,46,4.616322736503686,0.17735454514453208,10.166957999755864,10.25771134259607,1.7383374755756635,6.839055360809031,0.5745236607818422,0.0,0.05911252475626735,24.203305121410825,-0.7152435673857961,0.44167999415361103,0.7465348309494002,0.7518138808917314,0.44036342799180656,0.6335343326466846,0.2368895035460389,-0.16523956233555795,0.2735644539901469,0.06841643792717864,0.8234647028601743
401,SA431EB,2018,7449.0,7A2,217938.0,246271.0,W01000510,W02000124,D2,W99999999,W06000008,17,6.54524478661528,0.17998935142815586,8.155240511138972,8.29318453103403,1.499743408178542,4.7435324974217,0.8627383076825643,0.0,0.1168599425788503,22.12443288236027,0.009595812406832467,0.45989737143502607,0.07824490175592158,0.10358470777060613,0.093689059577101,-0.3348691494216627,0.9808619606215603,-0.16523956233555795,1.0800423079776433,-0.16360021699503727,2.46874259787611
402,SA431ED,2018,3806.0,7A2,217987.0,246307.0,W01000510,W02000124,D2,W99999999,W06000008,17,5.648453086737764,0.0706312481683175,9.870387255304031,9.93651384461065,1.5799248608844554,6.525530896191567,0.8309480176770734,0.0,0.06436094150181638,24.59200195426983,-0.32739548255233386,-0.2962181116070242,0.6480144159646715,0.6458292807822981,0.210191765527163,0.48864534643997753,0.8988012450373336,-0.16523956233555795,0.3468617897565118,0.11179771804855541,1.1026391590812274
403,SA43ED,2018,14151.0,7A3,258831.0,196462.0,W01000778,W02000179,C1,W99999999,W06000011,112,6.884755202517064,0.013276312802481698,9.41679879737079,9.482873713407129,1.5842103853644145,6.188773200986213,0.30685764490573464,0.0,0.032750060440381264,24.46074645998304,0.13717510949721998,-0.6927772450069813,0.49733292109752,0.49614297188901235,0.2164185820973453,0.33301959291180067,-0.45404048786261214,-0.16523956233555795,-0.0946034130583334,0.09714868856394812,-0.7733426268772525
