,pcstrip,Year,NUMBER_OF_PATIENTS,SHA,PCT,oseast1m,osnrth1m,lsoa11,msoa11,ru11ind,rgn,laua,imd,depression_perc,alzheimers_perc,blood pressure_perc,hypertension_perc,diabeties_perc,cardiovascular disease_perc,insomnia_perc,addiction_perc,social anxiety_perc,loneliness_perc,depression_zscore,alzheimers_zscore,blood pressure_zscore,hypertension_zscore,diabeties_zscore,cardiovascular disease_zscore,insomnia_zscore,addiction_zscore,social anxiety_zscore,loneliness_zscore,loneills
78,B202NR,2015,5674.75,Q54,05L,405039.0,291350.0,E01009262,E02006809,A1,E12000005,E08000025,107.0,2.647229464628749,0.08019401621212592,9.224205967923512,9.340456857347403,2.2002424460785694,5.543808671885415,0.18685438363591578,0.0,0.030398998206624783,19.99878583978818,,,,,,,,,,,0.0
79,B202QR,2015,4821.75,Q54,05L,405594.0,289625.0,E01009048,E02001866,A1,E12000005,E08000025,-41.0,3.7588987899200013,0.0896727213592951,8.732522695422066,8.829170146813931,2.8152829885402366,5.761761541673498,0.5574238313389602,0.46238049622781063,0.02656131810362308,22.27459051587373,,,,,,,,,,,0.0
80,B203HE,2015,4034.5,Q54,05L,407424.0,290657.0,E01009053,E02001859,A1,E12000005,E08000025,10.0,3.435498601577161,0.0,9.11828040233163,9.376346375483047,3.579127976552319,7.517665845463646,0.022907642642815817,0.0,0.02352066317417507,23.931546441718993,,,,,,,,,,,0.0
81,B203QP,2015,2418.25,Q54,05L,406153.0,290248.0,E01009059,E02001861,A1,E12000005,E08000025,-108.0,1.8979643430421114,0.03618510129905856,8.158066099887384,8.384829960003954,4.382736362905381,6.063792831562149,0.06575436125893179,0.0,0.11974625134733036,20.831262960071587,,,,,,,,,,,0.0
82,B210HL,2015,6067.5,Q54,05L,403606.0,289757.0,E01009354,E02001862,A1,E12000005,E08000025,-94.0,1.551573383928698,0.09145795830159391,10.599404088498483,10.735547132927708,4.756753044552464,7.840859799632002,0.1351650358759895,1.5422773547822561,0.008387334528905433,26.653633710000715,,,,,,,,,,,0.0
83,B210HR,2015,3546.0,Q54,05L,403507.0,289612.0,E01009354,E02001862,A1,E12000005,E08000025,-94.0,2.971008705805225,0.024392855873120955,8.244985206904682,8.367108498106571,3.1606874539332686,6.155645771499266,0.2947351358904959,0.0056318990763685505,0.03289042945228526,20.97921032018432,,,,,,,,,,,0.0
84,B219NH,2015,3941.25,Q54,05L,404079.0,289721.0,E01009275,E02001865,A1,E12000005,E08000025,105.0,2.0621290441538656,0.015561130464270575,8.786196258712785,9.049014435572719,4.6114359560263765,8.548294009332716,0.24564429550621333,0.0,0.0,24.53207887105616,,,,,,,,,,,0.0
85,B219RY,2015,20221.5,Q54,05L,404513.0,289468.0,E01033635,E02001865,A1,E12000005,E08000025,-13.0,2.2416803329226838,0.029367236423668782,7.880629833455562,8.077886926601833,3.7059325181817577,7.0397445100797,0.25231652459907533,0.0,0.04449306603772269,21.34692804880872,,,,,,,,,,,0.0
86,B235DD,2015,9738.0,Q54,13P,409281.0,293041.0,E01009121,E02001840,A1,E12000005,E08000025,30.0,4.8008635670468385,0.033943544198848305,8.151842621436604,8.422436426724119,1.7372053053381995,5.557384978792957,0.04547794280743448,0.22117403673919367,0.1106569220877851,20.81848580164759,,,,,,,,,,,0.0
87,B235TJ,2015,2383.75,Q54,13P,411724.0,292952.0,E01009003,E02001844,A1,E12000005,E08000025,-29.0,4.231133729597767,0.0,8.444552207649911,8.504991654225519,2.183214043085701,5.55424379277816,0.4930410249218998,0.0,0.21963107311128338,20.966624244609047,,,,,,,,,,,0.0
88,B236DJ,2015,18903.25,Q54,13P,409777.0,291788.0,E01009408,E02001852,A1,E12000005,E08000025,73.0,4.9735563964123894,0.0194247827905534,6.186983323076931,6.3570674744408135,2.1344013551912395,4.681875480208404,0.9641667073355569,0.0,0.07999233322297537,19.130492196378956,,,,,,,,,,,0.0
89,B240SY,2015,60400.833333333336,Q54,13P,412777.0,291341.0,E01009098,E02001851,A1,E12000005,E08000025,-14.0,5.493063475234064,0.013208712306611506,6.640811877460355,6.750748647683216,1.828485511757848,5.304613261728064,0.7318524679124129,0.21298406946031542,0.1498619122317588,20.33495614608253,,,,,,,,,,,0.0
90,B248NT,2015,38674.0,Q54,13P,410848.0,291152.0,E01009000,E02001857,A1,E12000005,E08000025,119.0,5.510742964885744,0.017482222291285824,6.593277536639538,6.7174874764512085,1.7212772745649136,5.2584670960897535,0.6988233552750206,0.21587431481386213,0.17220515591473054,20.14015470437179,,,,,,,,,,,0.0
91,B248RD,2015,3040.75,Q54,13P,411042.0,290838.0,E01008999,E02001857,A1,E12000005,E08000025,36.0,4.917225200488398,0.0,7.670136661561951,7.780220670068409,2.699230657319005,8.335067411650096,0.08942931991424065,0.0,0.08665079499739338,23.821173259440148,,,,,,,,,,,0.0
92,B249JN,2015,11074.25,Q54,13P,411494.0,292321.0,E01033632,E02001849,A1,E12000005,E08000025,54.0,5.104719986236705,0.0340715140252159,6.031839986804603,6.0788199164048295,1.354777702026069,4.393421843165961,0.81942642346295,0.4539913018839621,0.04358534594375086,18.239228687205692,,,,,,,,,,,0.0
93,B258AA,2015,8320.75,Q54,13P,412490.0,284975.0,E01008887,E02001904,A1,E12000005,E08000025,-49.0,4.15133012905629,0.024468936615840122,7.023748939398136,7.076391229531912,1.7103435506654232,4.896880364598077,0.38260832521664273,0.0,0.007422097913580983,18.242022535684185,,,,,,,,,,,0.0
94,B258BY,2015,1288.75,Q54,13P,411756.0,285041.0,E01008884,E02001904,A1,E12000005,E08000025,7.0,2.7943133040710033,0.0,8.119689718938982,8.329785320840651,2.42113205570798,7.449342738154079,0.4587656131357402,0.28005346793830405,0.04829358776520984,21.733392499847756,,,,,,,,,,,0.0
95,B258TH,2015,2969.5,Q54,13P,412859.0,285456.0,E01008881,E02001893,A1,E12000005,E08000025,-59.0,4.111305073672162,0.10095408643583648,7.625687315176497,7.652972084794239,3.108060580469086,7.112158115733597,0.37769000174117756,0.0,0.07256710942279415,22.4631399428461,,,,,,,,,,,0.0
96,B261AT,2015,2014.25,Q54,13P,413267.0,285054.0,E01009521,E02001893,A1,E12000005,E08000025,-22.0,4.2245206789234695,0.03711026571880895,10.624345784575477,10.676084591288252,2.746351653797357,8.688416209317207,0.4355273947336431,0.0,0.00822872786326786,26.808010793778738,,,,,,,,,,,0.0
97,B261PE,2015,10175.5,Q54,05P,413502.0,284836.0,E01009313,E02001902,A1,E12000005,E08000025,74.0,4.266566995801585,0.01588505520959788,8.402551849839979,8.524100164749157,1.9017747391914324,7.625975227891339,0.7097679510791356,0.0,0.15403323371900515,23.044070133922247,,,,,,,,,,,0.0
98,B262SB,2015,2396.5,Q54,13P,414452.0,285633.0,E01009517,E02001888,A1,E12000005,E08000025,69.0,3.553871391231769,0.0,7.048611967647105,7.269097427052595,2.7213089951921763,7.098084014912089,0.6816934129816866,0.5642602470521917,0.2120040746795039,21.888315488422506,,,,,,,,,,,0.0
99,B262TY,2015,2700.5,Q54,13P,415064.0,285467.0,E01009322,E02001895,A1,E12000005,E08000025,-57.0,5.445071016415991,0.0017264001104896072,7.723737541444926,7.761530517461682,2.1351071405782647,6.819527522185653,0.4017480263869571,0.0,0.058464167568494006,22.56471062313904,,,,,,,,,,,0.0
100,B263JS,2015,3713.75,Q54,05P,415331.0,283787.0,E01009319,E02001907,A1,E12000005,E08000025,35.0,4.22742519258536,0.0,11.107105333296197,11.236720389302265,1.9550170124706303,7.437043533206112,0.2728456102906702,0.0,0.03484369517085558,25.129051737855036,,,,,,,,,,,0.0
101,B263SE,2015,1886.25,Q54,13P,415083.0,284287.0,E01009319,E02001907,A1,E12000005,E08000025,35.0,3.432377806172029,0.033585714398111303,10.322387589170548,10.372905805939526,2.196144515909284,8.589714096250452,0.5457658384510419,0.0,0.13042663016517322,25.170493777120445,,,,,,,,,,,0.0
102,B263TP,2015,11506.25,Q54,05P,414994.0,284569.0,E01009315,E02001907,A1,E12000005,E08000025,-126.0,5.171827541463185,0.021734901180352244,6.700470381670187,6.822152217494168,1.6158637126805762,6.113577288420551,0.4945352092479089,0.006421614143875909,0.03670343375591049,20.24611248463062,,,,,,,,,,,0.0
103,B263TT,2015,2254.5,Q54,13P,415213.0,284754.0,E01009317,E02001907,A1,E12000005,E08000025,-46.0,3.7979844768957736,0.012403026864192415,6.417975470337492,6.564608381729275,2.173294407094561,6.274373881750183,1.1244763381954994,1.6487391690036242,0.09882003352852091,21.59587968153311,,,,,,,,,,,0.0
104,B276QJ,2015,4542.25,Q54,13P,411697.0,283516.0,E01009029,E02001916,A1,E12000005,E08000025,121.0,4.898236863370991,0.06520785992730144,9.477031141058292,9.544246031931433,2.2826425626588587,6.060670312259483,0.7111323412938049,0.0,0.0,23.562135971441872,,,,,,,,,,,0.0
105,B276QR,2015,6429.857142857143,Q54,13P,412058.0,283361.0,E01008894,E02001915,A1,E12000005,E08000025,28.0,5.396992634718719,0.0013558954333441806,5.9904324486120535,6.141682415024728,2.2474207548344434,5.114914962198478,1.0411156636768761,0.3288761608239405,0.10901744160086625,20.272358486710523,,,,,,,,,,,0.0
106,B277AL,2015,6449.75,Q54,13P,412571.0,281631.0,E01010174,E02002093,A1,E12000005,E08000029,54.0,5.130321808343572,0.026860121904257753,7.260403646446339,7.295442148383489,2.1801838642689817,5.760312166031753,0.20552787674067066,0.24151582594716714,0.042674735539352054,20.84016381161989,,,,,,,,,,,0.0
107,B277XZ,2015,3750.75,Q54,13P,412356.0,282958.0,E01009015,E02001915,A1,E12000005,E08000025,-61.0,5.88213662649776,0.0,6.955130043239851,7.129683876609664,2.29850233524802,5.5416589698414755,0.35791571517820103,0.0,0.06179362430712614,21.20989752337512,,,,,,,,,,,0.0
108,B280RF,2015,3873.25,Q54,13P,410544.0,279624.0,E01009039,E02006807,A1,E12000005,E08000025,-48.0,4.045397715303934,0.08714045328914638,9.697518187337437,9.781159685673495,1.6745325601101015,7.634444360657078,0.2765798008086425,0.0,0.1692620894758513,23.4992545758424,,,,,,,,,,,0.0
109,B288BG,2015,26951.25,Q54,13P,410313.0,282562.0,E01009045,E02001923,A1,E12000005,E08000025,-84.0,3.955611796378309,0.0011264510450736318,6.5194034518929955,6.607880068996285,1.5973595458551826,4.809303702695641,0.3650722790702356,0.16184656327626593,0.053489617698659085,17.498200407316993,,,,,,,,,,,0.0
110,B294HH,2015,6001.0,Q54,13P,401872.0,280939.0,E01009494,E02001935,A1,E12000005,E08000025,-99.0,6.290541591986222,0.027400624567339934,7.135743042049746,7.211773195828024,1.6767266796502545,5.121980084768622,0.6005220738116955,0.43361661410331687,0.15061123934769172,21.362560864715476,,,,,,,,,,,0.0
111,B295HA,2015,4912.0,Q54,04X,403032.0,282236.0,E01009294,E02001925,A1,E12000005,E08000025,80.0,4.630645236922327,0.04749738540675629,8.775166238566337,8.853848017032123,1.6122850722117181,6.310345645637383,0.4775110049404378,0.24600898975695207,0.1173661471443705,22.178141351907698,,,,,,,,,,,0.0
112,B295QD,2015,9177.5,Q54,13P,402344.0,282185.0,E01009503,E02001927,A1,E12000005,E08000025,90.0,5.763195440758381,0.0014138440836319608,7.249511114482595,7.397879539199884,1.6780896773240659,5.086907435542657,0.5265930781928087,0.0,0.00932910311647498,20.454079015101428,,,,,,,,,,,0.0
113,B296JG,2015,5010.5,Q54,04X,404234.0,282255.0,E01009284,E02001922,A1,E12000005,E08000025,27.0,4.647650668503105,0.0,8.578674549260427,8.719921863240796,1.6395671997412544,5.522810606340793,0.766810352037127,0.22277616124113542,0.06148409596880514,21.51953685110421,,,,,,,,,,,0.0
114,B297BL,2015,2567.25,Q54,13P,405033.0,283182.0,E01009288,E02001926,A1,E12000005,E08000025,127.0,6.511594916365017,0.11159111250742233,6.1428910174578455,6.237777929351297,2.366496106087112,5.305831520619978,0.289532974611853,0.0,0.5484866591217817,20.82282455954268,,,,,,,,,,,0.0
115,B297DU,2015,8828.0,Q54,04X,404862.0,283080.0,E01033634,E02001922,A1,E12000005,E08000025,-79.0,6.811441196620454,0.00282773441918335,6.023833411016842,6.135203049065201,1.3358855828534513,5.2324140230339795,0.6048803749511047,0.0,0.2378389080033407,20.122651960943376,,,,,,,,,,,0.0
116,B297NT,2015,4737.0,Q54,04X,405777.0,282901.0,E01009283,E02001905,A1,E12000005,E08000025,-107.0,5.243836870449974,0.0015611340077432247,6.654033615314003,6.694147439967807,1.697100616710778,4.644031290525575,0.7836038249186686,1.4997787548810475,0.09063894399911877,20.564059931461593,,,,,,,,,,,0.0
117,B301BY,2015,9059.5,Q54,04X,404656.0,279723.0,E01008961,E02001942,A1,E12000005,E08000025,-4.0,5.175721025813584,0.2128669500927711,5.942628001589868,6.12933228638807,1.4937884272639372,4.850094844284942,1.004327549306915,0.0,0.024273353755026192,18.86613108315022,,,,,,,,,,,0.0
118,B301DH,2015,8228.5,Q54,04X,404148.0,279733.0,E01008959,E02001942,A1,E12000005,E08000025,-32.0,4.680981432045347,0.006491417900759259,8.023380379926012,8.102858081956262,1.3977260010686423,5.258536644851133,0.4314409951874181,0.016347414102499926,0.06622723412154688,19.89438198711206,,,,,,,,,,,0.0
119,B301QN,2015,3546.5,Q54,13P,403332.0,280950.0,E01008950,E02001939,A1,E12000005,E08000025,105.0,6.561618552512418,0.0,8.939769335954448,8.982551139120623,2.046422843868297,6.201851088940038,0.31702513750136535,0.006649941477603251,0.009697155817144403,24.116118703420344,,,,,,,,,,,0.0
120,B302AA,2015,1701.5,Q54,04X,404643.0,281463.0,E01009281,E02001925,A1,E12000005,E08000025,121.0,4.35634190341511,0.0,7.051409094917465,7.186913251046683,1.3794016130931677,5.357800338571295,0.9807856267560618,0.0,0.04880615351132167,19.26124273288232,,,,,,,,,,,0.0
121,B302SH,2015,5977.25,Q54,04X,405957.0,281676.0,E01008964,E02001933,A1,E12000005,E08000025,124.0,6.73396260058622,0.011174231357450387,5.638592689441993,5.825578716897263,1.68183132980925,4.519196166345478,0.9508199169402961,0.01438967662530862,0.03515373137577905,19.736952638561263,,,,,,,,,,,0.0
122,B303QT,2015,1472.25,Q54,13P,406093.0,278941.0,E01008979,E02001947,A1,E12000005,E08000025,16.0,4.231831057959867,0.0,9.01926354400053,9.116291200269403,2.300630645902268,7.364863785938301,1.1198346545225906,0.0,0.006583396959495749,24.13345134459243,,,,,,,,,,,0.0
123,B311QT,2015,16290.25,Q54,13P,401744.0,279418.0,E01009499,E02001945,A1,E12000005,E08000025,-16.0,6.015035132380793,0.001628831720364901,7.6723209696492605,7.778312244537215,1.6523907095630888,5.49565269194174,0.27128059235536855,0.0,0.04278400399293667,21.21430020249857,,,,,,,,,,,0.0
124,B311TR,2015,3144.0,Q54,13P,401235.0,280373.0,E01008930,E02001932,A1,E12000005,E08000025,67.0,5.621270550101591,0.01862516986002236,6.10174849330362,6.233639464085637,1.871125809748863,4.353559941836675,0.9813843897223489,1.2948321111753116,0.0,20.374437436530453,,,,,,,,,,,0.0
125,B312DN,2015,4027.5,Q54,13P,402891.0,279605.0,E01009218,E02001946,A1,E12000005,E08000025,-53.0,4.703796123223075,0.0050368450679781915,9.090460678518104,9.129848879249757,2.2652416338233374,5.304534448706192,0.27413284919548087,0.629090206246245,0.05711607440002073,22.311680985512066,,,,,,,,,,,0.0
126,B312HZ,2015,6058.25,Q54,04X,402670.0,279136.0,E01009205,E02001946,A1,E12000005,E08000025,60.0,6.526658804221424,0.009111019366929781,7.510402696472109,7.580133516631718,1.6406199312136287,3.9807239300430144,0.3495452409759097,0.5989012790645631,0.052487830880800806,20.685693721517186,,,,,,,,,,,0.0
127,B313HB,2015,4768.75,Q54,04X,402681.0,278199.0,E01009210,E02001952,A1,E12000005,E08000025,6.0,6.044300757337492,0.06390984565687506,6.456237430913528,6.5167934766677975,1.5388542753365335,4.41499635103571,0.5052699159502464,0.831285211023146,0.0631832529375275,19.915409833007796,,,,,,,,,,,0.0
128,B314TU,2015,9267.5,Q54,04X,402356.0,277192.0,E01009170,E02001957,A1,E12000005,E08000025,-42.0,6.776313275955157,0.0021991418359500275,7.80748678581512,7.962479019327618,1.6655596860982145,4.754226223374229,0.3409178117653319,0.5950037932208957,0.03042098075740986,22.096698951577395,,,,,,,,,,,0.0
129,B315ER,2015,8821.25,Q54,13P,400177.0,278441.0,E01009158,E02001955,A1,E12000005,E08000025,-17.0,5.549118832756061,0.0,6.346797349170733,6.401352113162354,1.389788617836808,5.420941251632473,0.5491578773057169,0.3419475443944424,0.08328729156098834,19.652306237087853,,,,,,,,,,,0.0
130,B322TJ,2015,9156.5,Q54,13P,400769.0,284774.0,E01009251,E02001906,A1,E12000005,E08000025,-76.0,6.814433302281375,0.03384187230899288,9.260221701522115,9.352450875828604,1.797133772321675,5.783155043649199,0.041375529206661744,0.7961768848039292,0.04467257646949626,24.61856728040044,,,,,,,,,,,0.0
131,B323LE,2015,7209.75,Q54,13P,400409.0,282092.0,E01033629,E02001932,A1,E12000005,E08000025,11.0,5.38262697227104,0.0047305863378793184,7.126640926354834,7.2469515356392895,1.7353907040969745,6.031530428389619,0.25155862210018903,0.4056924132031105,0.00582555845559743,21.058481262038104,,,,,,,,,,,0.0
132,B323PR,2015,6120.25,Q54,13P,399890.0,282029.0,E01008923,E02001928,A1,E12000005,E08000025,0.0,5.942921830983465,0.03396805271174808,7.387154178272843,7.698921648851159,1.9370359096439669,6.650333652188539,0.5286554494928303,0.0,0.03484321061852953,22.79183654387171,,,,,,,,,,,0.0
133,B323SD,2015,4939.0,Q54,13P,400680.0,282744.0,E01008918,E02001920,A1,E12000005,E08000025,-58.0,6.136699478854819,0.014598117837188005,6.403972567790241,6.482553796827321,1.6700033886045957,2.9624194873411134,0.27434675213006965,1.1196631736319769,0.025368781473976174,18.66028419522708,,,,,,,,,,,0.0
134,B330NA,2015,1251.0,Q54,13P,416382.0,286870.0,E01009302,E02001895,A1,E12000005,E08000025,-106.0,4.67202065066941,0.0,8.9160916082923,8.993373927707912,4.387542590923174,8.453814576855704,0.3103417225811729,0.0,0.0,26.817093468737372,,,,,,,,,,,0.0
135,B330SA,2015,3392.75,Q54,13P,415249.0,285705.0,E01009322,E02001895,A1,E12000005,E08000025,-57.0,5.5091473021241235,0.0,6.48806294217581,6.590537145038753,2.0982968279480216,5.532112921732243,0.7093988608715448,0.0,0.0479742589711312,20.439493057714685,,,,,,,,,,,0.0
136,B338NF,2015,2678.75,Q54,13P,414460.0,286511.0,E01009514,E02001888,A1,E12000005,E08000025,-57.0,6.625905033335385,0.0,5.234839988511652,5.426911928571428,2.4735222465117688,6.7352487273574155,0.5931113996684221,0.0,0.03328217689991365,21.854699335444423,,,,,,,,,,,0.0
137,B338TA,2015,13593.75,Q54,13P,412491.0,286693.0,E01009513,E02001892,A1,E12000005,E08000025,29.0,4.2391892858445415,0.022344706035250808,7.733138649156835,7.874947044812207,2.273959618105253,6.232760622249297,0.4932154129050386,0.0003991633536108317,0.046733468991091896,21.136815853305194,,,,,,,,,,,0.0
138,B339EJ,2015,7989.25,Q54,13P,414088.0,287702.0,E01009311,E02001880,A1,E12000005,E08000025,-77.0,4.89237960954107,0.0,8.356373900034319,8.475679926388894,2.3911317032497093,7.045446001594434,0.5336921773667603,0.598664721840223,0.0,23.936994139981085,,,,,,,,,,,0.0
139,B339SD,2015,1997.0,Q54,13P,415016.0,287160.0,E01009300,E02001883,A1,E12000005,E08000025,19.0,4.303806379354339,0.030724679311397107,7.116341201756974,7.340266801426311,2.7723242537474504,7.63033875632019,1.0947934742199594,0.0027268760907504363,0.17372322274592814,23.174981220470396,,,,,,,,,,,0.0
140,B346BP,2015,5363.75,Q54,13P,413684.0,288897.0,E01009087,E02001868,A1,E12000005,E08000025,108.0,4.737135524150351,0.000936855911560802,8.709823541901462,8.812248341748992,2.3801605390380898,7.27812771073107,0.40251848440399707,0.22308012069643793,0.26435585131784,23.834207576680495,,,,,,,,,,,0.0
141,B346RB,2015,2952.25,Q54,13P,414639.0,288883.0,E01009307,E02001871,A1,E12000005,E08000025,-52.0,4.895846964163204,0.0,6.619321146403567,6.657815423332223,1.4359739188979848,5.607473774672968,0.9269314099520974,0.2727102122837462,0.01915948901721285,19.796751703302224,,,,,,,,,,,0.0
142,B347BP,2015,11618.25,Q54,13P,415177.0,288630.0,E01009309,E02001871,A1,E12000005,E08000025,94.0,6.9799412145956525,0.0,6.475064880785429,6.5934148535769985,1.5777119769230996,4.981795434525056,0.6305463027548454,0.4747668845097661,0.02602828052834748,21.23817666688542,,,,,,,,,,,0.0
143,B356EE,2015,7265.75,Q54,13P,414075.0,291156.0,E01009101,E02001855,A1,E12000005,E08000025,32.0,5.841876501450899,0.008599693013430608,4.898910773413715,4.9843662330853435,1.5830781514923977,4.731236339413964,0.750112403141623,0.36241855227448694,0.018676319703368808,18.261687873872145,,,,,,,,,,,0.0
144,B357QX,2015,4551.25,Q54,13P,414044.0,291014.0,E01009101,E02001855,A1,E12000005,E08000025,32.0,6.437703380474564,0.01588489278140945,8.374958843726839,8.420711140811159,2.5234474018688537,8.029735657203336,0.7522708806488309,0.20828285204143523,0.12085782630962626,26.388036205829593,,,,,,,,,,,0.0
145,B360BU,2015,6066.25,Q54,05P,416528.0,289886.0,E01010119,E02002083,A1,E12000005,E08000029,-83.0,4.967413067520029,0.007752610887014744,10.099859336690606,10.253008770793697,2.1337855316152656,8.299438635207983,0.28678317774055845,0.0,0.03867436406737254,25.948181793764537,,,,,,,,,,,0.0
146,B360HH,2015,11784.5,Q54,05P,416464.0,289307.0,E01010123,E02002083,A1,E12000005,E08000029,123.0,5.043527277858728,0.0030856159285215135,9.588595472764675,9.74560854666393,2.2952140461686317,6.253842390260739,0.44675616695099346,0.0482876126508543,0.026540324365123952,23.836321656482397,,,,,,,,,,,0.0
147,B360LF,2015,3460.5,Q54,05P,416902.0,288892.0,E01010146,E02002084,A1,E12000005,E08000029,-42.0,3.843715086789784,0.0,9.11902555387128,9.175971948491977,2.6189202428519986,6.271501716528706,0.3103868344030257,0.0,0.006638695812567545,22.2204958290655,,,,,,,,,,,0.0
148,B360PU,2015,5342.5,Q54,05P,417379.0,289306.0,E01010234,E02002084,A1,E12000005,E08000029,-54.0,5.132715088307288,0.0010950503723171265,7.743757756215824,7.8576042675357956,2.2982133350465936,7.162672174222276,0.5198981485299629,0.0,0.089935360486969,22.972198064014236,,,,,,,,,,,0.0
149,B368LR,2015,2673.5,Q54,13P,413570.0,289842.0,E01009080,E02001864,A1,E12000005,E08000025,83.0,6.495066165888583,0.006280837237350417,6.514869541916487,6.81688112933166,1.3691721842810132,4.148125764347609,0.6053043282916534,0.0,0.3748502093010133,19.440830409377863,,,,,,,,,,,0.0
150,B368ND,2015,3464.25,Q54,13P,413590.0,289421.0,E01009083,E02001864,A1,E12000005,E08000025,-7.0,4.752579742645144,0.008972668715366637,6.3232982751280735,6.389668810335014,2.0017229391114966,5.835455194645454,0.7778202801666203,0.0013299287158208318,0.08517615932953095,19.767549564334917,,,,,,,,,,,0.0
151,B369EJ,2015,3148.25,Q54,05P,415312.0,290176.0,E01010120,E02002081,A1,E12000005,E08000029,-5.0,3.5044609782603953,0.01416200977273519,12.138814843384592,12.343929448092267,1.8273445128063772,7.476057595642964,0.38808269978790194,0.0,0.04743636135763974,25.554037244362643,,,,,,,,,,,0.0
152,B375BU,2015,9287.75,Q54,05P,416829.0,286989.0,E01010142,E02002087,A1,E12000005,E08000029,114.0,5.734294487521893,0.004129872739189248,9.172584347433096,9.302096156031212,1.8541117955508755,7.0037088973117045,0.23532966148518952,0.0004829797921254975,0.10731353863456905,24.134153850432185,,,,,,,,,,,0.0
153,B376BE,2015,6884.25,Q54,05P,417221.0,288485.0,E01010145,E02002085,A1,E12000005,E08000029,59.0,5.222827301578228,0.003458878704826782,9.144007898314538,9.487596637603739,2.571343312526008,6.869747740995759,0.4715740890049008,0.0007785979009000591,0.01899236136765126,24.627326558314355,,,,,,,,,,,0.0
154,B377TS,2015,10416.9,Q54,05P,418416.0,286989.0,E01010127,E02002088,A1,E12000005,E08000029,-26.0,5.322154799941993,0.0049638720722601955,8.682021629167817,8.845193154572058,2.055460119985166,7.623424194932642,0.4822339077035183,0.0,0.05866109396555391,24.33343004920764,,,,,,,,,,,0.0
